DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2015,6.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2016,5.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2017,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2018,3.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2019,2.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2020,3.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2021,2.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2022,3.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2023,3.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SI,2024,4.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2005,14.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2006,9.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2007,5.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2008,6.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2009,3.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2010,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2011,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2012,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2013,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2014,5.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2015,5.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2016,5.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2017,3.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2018,4.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2019,9.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2020,6.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2021,6.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2022,5.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2023,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,A2,TOTAL,PC,SK,2024,6.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2003,7.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2004,5.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2005,6.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2006,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2007,9.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2008,10.0,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2009,7.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2010,9.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2011,8.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2012,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2013,8.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2014,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2015,8.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2016,8.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2017,9.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2018,4.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2019,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2020,4.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2021,4.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2022,4.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2023,9.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,AT,2024,10.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2003,11.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2004,9.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2005,29.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2006,31.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2007,32.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2008,17.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2009,15.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2010,16.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2011,20.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2012,18.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2013,18.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2014,18.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2015,14.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2016,16.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2017,20.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2018,18.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2019,13.6,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2020,13.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2021,10.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2022,11.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2023,13.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BE,2024,12.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2005,79.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2006,79.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2007,82.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2008,81.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2009,80.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2010,83.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2011,68.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2012,70.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2013,69.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2014,66.0,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2015,66.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2016,61.9,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2017,59.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2018,56.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2019,51.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2020,49.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2021,42.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2022,42.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2023,40.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,BG,2024,37.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2005,51.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2006,56.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2007,63.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2008,48.1,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2009,37.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2010,40.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2011,46.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2012,50.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2013,51.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2014,47.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2015,49.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2016,49.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2017,46.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2018,45.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2019,45.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2020,40.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2021,50.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2022,51.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2023,42.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CY,2024,42.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2005,19.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2006,20.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2007,17.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2008,16.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2009,12.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2010,11.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2011,13.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2012,15.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2013,14.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2014,15.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2015,13.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2016,13.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2017,9.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2018,8.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2019,9.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2020,6.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2021,7.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2022,7.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2023,16.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,CZ,2024,14.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2005,13.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2006,15.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2007,14.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2008,17.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2009,16.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2010,15.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2011,16.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2012,14.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2013,16.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2014,13.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2015,12.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2016,12.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2017,9.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2018,8.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2019,8.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2020,16.0,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2021,7.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2022,13.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2023,14.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DE,2024,12.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2003,16.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2004,14.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2005,14.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2006,16.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2007,18.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2008,6.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2009,2.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2010,4.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2011,7.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2012,8.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2013,10.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2014,5.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2015,12.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2016,7.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2017,6.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2018,7.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2019,8.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2020,10.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2021,8.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2022,9.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2023,14.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,DK,2024,7.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2004,10.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2005,5.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2006,5.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2007,8.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2008,3.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2009,4.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2010,9.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2011,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2012,9.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2013,5.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2014,3.7,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2015,6.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2016,6.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2017,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2018,4.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2019,6.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2020,5.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2021,3.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2022,5.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2023,8.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EE,2024,6.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2003,37.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2004,32.0,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2005,30.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2006,24.7,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2007,29.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2008,29.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2009,36.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2010,38.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2011,38.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2012,47.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2013,48.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2014,52.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2015,50.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2016,52.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2017,45.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2018,41.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2019,34.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2020,39.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2021,36.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2022,38.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2023,39.8,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,EL,2024,43.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2004,17.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2005,17.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2006,21.4,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2007,17.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2008,13.1,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2009,15.2,b,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2010,15.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2011,13.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2012,18.9,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2013,15.6,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2014,23.5,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2015,23.3,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2016,23.2,,
ESTAT:ILC_MDES01(1.0),30/10/25 23:00:00,A,TOTAL,B_MD60,PC,ES,2017,19.4,,
