DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2003,27124.75,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2004,26888.02,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2005,27088.11,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2006,27382.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2007,30717.29,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2008,32234.72,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2009,29468.08,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2010,31319.99,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2011,36090.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2012,31310.81,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2013,26979.03,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2014,28756.48,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2015,29766.96,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2016,26361.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2017,27650.15,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2018,23536.76,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2019,22549.4,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2020,17916.96,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2021,22113.89,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2022,27022.73,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Bulgaria,2023,15767.58,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1990,1767.15,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1991,1830.04,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1992,2127.66,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1993,2250.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1994,2379.1,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1995,2173.59,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1996,2288.84,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1997,2418.99,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1998,2652.1,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,1999,2836.24,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2000,2964.25,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2001,2846.7,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2002,3008.39,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2003,3235.3,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2004,3294.29,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2005,3483.13,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2006,3664.95,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2007,3813.94,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2008,3979.9,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2009,4005.09,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2010,3880.21,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2011,3721.84,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2012,3557.08,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2013,2838.75,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2014,2949.69,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2015,3032.55,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2016,3310.59,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2017,3298.48,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2018,3353.05,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2019,3292.52,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2020,3032.83,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2021,3087.56,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2022,3114.89,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Cyprus,2023,3059.74,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1990,56830.03,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1991,55451.73,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1992,54625.59,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1993,54297.19,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1994,54817.99,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1995,61734.87,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1996,66488.97,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1997,62781.61,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1998,60652.02,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,1999,58199.89,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2000,62034.93,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2001,64216.82,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2002,62769.63,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2003,62421.75,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2004,62540.58,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2005,63138.26,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2006,62587.52,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2007,66235.34,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2008,61506.36,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2009,57436.62,,
ESTAT:ENV_AIR_GGE(1.0),08/05/25 23:00:00,Annual,Thousand tonnes,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Fuel combustion in energy industries,Czechia,2010,62175.65,,
