STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Fréquence d'observation,MEASURE,Mesure,CATEGORY,Catégorie de recettes provenant des taxes liées à l'environnement,DOMAIN,Domaine de recettes provenant des taxes liées à l'environnement,UNIT_MEASURE,Unit of measure,ACTIVITY,Activité économique,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,PRICE_BASE,Type de prix,OBS_STATUS,Statut d'observation,OBS_STATUS_2,Statut d'observation 2,DECIMALS,Décimales,UNIT_MULT,Multiplicateur d'unité,REF_YEAR_PRICE,Reference year price,CURRENCY,Currency
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,3154.77122156296,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,3751.9273133105,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,55625.2955889046,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,1009.03207751075,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LTU,Lituanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,1046.55529912425,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LUX,Luxembourg,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,1107.94565788406,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,NLD,Pays-Bas,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,17108.4806843969,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,POL,Pologne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,13339.8326033646,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,PRT,Portugal,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,4606.31098216621,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVK,République slovaque,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,2307.76276466088,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVN,Slovénie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,1847.02192629326,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ESP,Espagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,19952.2179307576,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SWE,Suède,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,8902.85966787518,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BGR,Bulgarie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,1492.211640035,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HRV,Croatie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,2059.9169024502,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CYP,Chypre,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,591.30367078605,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,MLT,Malte,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,191.004902825764,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ROU,Roumanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2018,,5038.31283948179,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,AUT,Autriche,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,6220.00932315904,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BEL,Belgique,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,9464.67858247495,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CZE,Tchéquie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,4888.68206784408,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DNK,Danemark,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,5916.41271371915,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,EST,Estonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,912.293649140797,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FIN,Finlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,5170.85438673425,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FRA,France,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,59313.1366036676,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DEU,Allemagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,56615.2021866879,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,GRC,Grèce,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,6289.71353737758,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,3202.29129661068,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,3370.61537003634,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,52708.2349189454,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,951.612401616552,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LTU,Lituanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,1020.16568708808,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LUX,Luxembourg,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,1130.09934994089,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,NLD,Pays-Bas,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,17679.8664926811,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,POL,Pologne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,13305.2644626332,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,PRT,Portugal,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,4685.22507220303,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVK,République slovaque,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,2337.18768406338,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVN,Slovénie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,1737.45529532238,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ESP,Espagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,19340.0477127562,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SWE,Suède,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,8504.00297788682,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BGR,Bulgarie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,1821.36228437935,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HRV,Croatie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,2039.2954528427,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CYP,Chypre,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,515.854016325426,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,MLT,Malte,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,197.569289565484,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ROU,Roumanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2019,,5512.29653894704,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,AUT,Autriche,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,6258.12161169999,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BEL,Belgique,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,9351.28133851272,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,CZE,Tchéquie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,4144.72318729236,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DNK,Danemark,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,6603.98418103462,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,EST,Estonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,689.602206665925,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FIN,Finlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,5040.63469979582,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,FRA,France,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,56122.530678139,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,DEU,Allemagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,48464.4260994936,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,GRC,Grèce,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,6478.23456111105,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HUN,Hongrie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,2939.86532929017,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,IRL,Irlande,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,3445.411143167,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ITA,Italie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,52923.2753061484,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LVA,Lettonie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,920.247790477678,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LTU,Lituanie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,855.262590386116,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,LUX,Luxembourg,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,990.558938523275,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,NLD,Pays-Bas,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,15466.4566729952,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,POL,Pologne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,11423.5233282142,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,PRT,Portugal,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,4197.47173728411,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVK,République slovaque,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,2128.68872761023,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SVN,Slovénie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,1760.77799175435,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,ESP,Espagne,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,17922.3822304484,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,SWE,Suède,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,9012.66309703228,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,BGR,Bulgarie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,1443.95051699644,,,,A,Normal value,,,2,Two,6,Millions,,,,
DATAFLOW,OECD.ENV.EPI:DSD_ERTR@DF_ERTR(1.0),Recettes provenant des taxes liées à l'environnement,I,A,Annuelle,HRV,Croatie,TAXREV,Tax revenue,CAT_ENE,Assiette relatives aux taxes sur l'énergie,_T,Environnement total,USD,Dollars des É-U,_Z,Non applicable,2017,,1804.59845183875,,,,A,Normal value,,,2,Two,6,Millions,,,,
